F1,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
4023,2889387,St. George,40.6427,-74.08001,Private room,95,72,2,257,3.8,0
17183,14414440,Stapleton,40.62536,-74.07696,Private room,35,197,2,46,1.14,178
12237,9882254,Staten Island,40.63516,-74.07735,Private room,52,17,2,148,3.07,334
23466,20210285,Staten Island,40.63291,-74.11749,Private room,45,20,2,26,0.95,218
21691,18896540,Staten Island,40.63452,-74.11707,Private room,49,42,2,54,1.81,339
19052,16289973,Staten Island,40.63302,-74.11396,Private room,55,50,2,75,2.06,363
22855,19786757,Staten Island,40.63291,-74.11777,Private room,89,61,2,5,0.19,248
31515,27203413,Staten Island,40.63813,-74.0929,Private room,115,115,2,63,3.92,143
24015,20676841,Staten Island,40.61353,-74.06724,Private room,50,118,2,111,4.7,336
23743,20476779,Staten Island,40.64262,-74.08066,Private room,68,283,2,34,1.25,89
32273,27910595,Staten Island,40.63068,-74.15521,Private room,40,299,2,111,8.22,67
4840,3743048,Staten Island,40.64408,-74.07834,Private room,56,300,2,103,2.09,307
32822,28431734,Staten Island,40.54312,-74.17388,Private room,41,304,2,7,0.47,0
15467,13222140,Staten Island,40.63342,-74.08249,Private room,72,343,2,25,0.58,21
17771,15081440,Staten Island,40.63215,-74.11403,Private room,69,350,2,61,1.69,357
18141,15482966,Sunnyside,40.74693,-73.91896,Private room,74,1,2,16,0.68,355
14734,12681206,Sunnyside,40.73944,-73.92687,Private room,82,13,2,61,1.4,339
25583,21703746,Sunnyside,40.74706,-73.91831,Private room,70,17,2,43,1.76,0
24788,21219737,Sunnyside,40.73554,-73.91858,Private room,60,186,2,2,1.54,170
26723,22250050,Sunnyside,40.73679,-73.92561,Private room,50,186,2,2,0.09,179
27012,22389035,Sunnyside,40.73874,-73.92961,Private room,74,291,2,64,2.82,4
32743,28355651,Sunnyside,40.74403,-73.92147,Private room,65,295,2,67,4.43,0
17128,14351733,Sunnyside,40.74611,-73.91295,Private room,60,306,2,15,0.37,0
3487,2267177,Sunset Park,40.655,-74.00676,Private room,48,83,2,224,3.2,0
31099,26785149,Sunset Park,40.641,-74.00925,Private room,68,99,2,18,1.07,266
31093,26784218,Sunset Park,40.64165,-74.00922,Private room,39,105,2,8,0.49,226
31100,26785267,Sunset Park,40.64101,-74.01049,Private room,57,145,2,27,1.6,254
32287,27927147,Sunset Park,40.64614,-74.0064,Private room,50,349,2,18,1.17,3
28734,24122725,The Bronx,40.86286,-73.9024,Private room,35,0,2,30,1.47,342
3411,2223628,The Bronx,40.86467,-73.90125,Private room,75,0,2,11,0.18,361
33400,29034190,The Bronx,40.87072,-73.89974,Private room,70,0,2,1,0.3,365
5246,4093399,The Bronx,40.88009,-73.83442,Private room,70,2,2,45,0.75,354
2809,1798500,The Bronx,40.86317,-73.82494,Private room,70,2,2,33,0.44,355
29970,25480539,The Bronx,40.83464,-73.92505,Private room,70,3,2,2,0.12,362
23500,20232745,The Bronx,40.85634,-73.86633,Private room,45,4,2,21,0.75,279
25415,21609824,The Bronx,40.83079,-73.8815,Private room,50,5,2,11,0.62,155
14268,12132772,The Bronx,40.81928,-73.90933,Private room,60,6,2,47,1.08,338
30857,26518547,The Bronx,40.81225,-73.85502,Private room,80,13,2,4,0.52,365
17085,14301951,The Bronx,40.81998,-73.90325,Private room,75,15,2,124,3.13,357
5511,4296710,The Bronx,40.86809,-73.90201,Private room,37,17,2,79,1.32,334
18382,15754561,The Bronx,40.82006,-73.90332,Private room,80,17,2,95,2.53,351
24168,20773149,The Bronx,40.84103,-73.92701,Private room,42,21,2,86,3.13,337
26747,22260561,The Bronx,40.86674,-73.89284,Private room,30,22,2,2,0.09,27
4824,3730612,The Bronx,40.87281,-73.82766,Private room,65,28,2,15,0.24,311
23178,19999527,The Bronx,40.83384,-73.8863,Private room,65,29,2,110,3.81,339
24162,20772071,The Bronx,40.84101,-73.92626,Private room,53,34,2,84,3.06,332
24167,20773084,The Bronx,40.84184,-73.92535,Private room,42,37,2,106,3.86,0
1838,858695,The Bronx,40.84058,-73.91382,Private room,30,56,2,313,3.73,271
5708,4462008,The Bronx,40.86814,-73.85874,Private room,47,57,2,104,1.77,326
28330,23712143,The Bronx,40.82434,-73.91377,Private room,40,81,2,108,5.14,249
31667,27366041,The Bronx,40.86299,-73.89088,Private room,75,107,2,21,1.3,261
10840,8988451,The Bronx,40.82705,-73.91337,Private room,95,192,2,6,0.13,173
29079,24512493,The Bronx,40.84368,-73.84886,Private room,65,193,2,22,1.48,170
24874,21266924,The Bronx,40.8459,-73.91558,Private room,77,194,2,38,1.52,79
4493,3429765,The Bronx,40.86689,-73.85776,Private room,47,200,2,81,1.27,350
14271,12134113,The Bronx,40.81911,-73.90939,Private room,60,201,2,90,2.03,165
21108,18375815,The Bronx,40.84647,-73.89299,Private room,38,202,2,37,1.19,339
15623,13326731,The Bronx,40.80872,-73.93051,Private room,49,207,2,69,1.64,159
23622,20333471,The Bronx,40.83296,-73.88668,Private room,55,211,2,72,2.71,155
23668,20395608,The Bronx,40.83243,-73.88608,Private room,65,213,2,75,2.66,161
25043,21369232,The Bronx,40.82407,-73.8614,Private room,49,247,2,31,1.29,82
10212,8402207,The Bronx,40.82939,-73.86514,Private room,28,264,2,118,2.31,66
32856,28464767,The Bronx,40.83088,-73.86492,Private room,42,274,2,39,2.77,70
23494,20230613,The Bronx,40.84813,-73.83084,Private room,85,282,2,2,0.08,0
32277,27921952,The Bronx,40.88563,-73.85975,Private room,50,284,2,41,2.63,0
32221,27852017,The Bronx,40.84633,-73.83029,Private room,80,284,2,42,2.72,66
33490,29117643,The Bronx,40.85765,-73.90351,Private room,48,300,2,26,1.85,50
29623,25082230,The Bronx,40.83022,-73.83286,Private room,90,300,2,3,0.21,64
29015,24421357,The Bronx,40.83139,-73.90166,Private room,23,304,2,30,1.54,77
17618,14917765,The Bronx,40.86932,-73.90057,Private room,33,304,2,60,1.56,78
28108,23513769,The Bronx,40.83452,-73.93143,Private room,80,313,2,34,1.66,47
5171,4032229,The Bronx,40.85696,-73.91439,Private room,47,330,2,130,2.1,71
6809,5354796,The Bronx,40.85535,-73.91388,Private room,57,332,2,114,1.98,67
21134,18402568,The Bronx,40.83081,-73.87587,Private room,45,335,2,88,2.87,59
24675,21156632,The Bronx,40.83439,-73.8585,Private room,147,348,2,9,0.37,16
17430,14724479,The Bronx,40.89581,-73.89778,Private room,59,362,2,7,0.18,0
17941,15259634,The Bronx,40.90175,-73.89761,Private room,77,362,2,9,0.25,0
13877,11668469,The Rockaways,40.58587,-73.81652,Private room,85,0,2,15,0.34,364
4738,3652230,The Rockaways,40.5903,-73.8143,Private room,113,0,2,39,0.73,365
24021,20679072,The Rockaways,40.59754,-73.79949,Private room,50,15,2,76,2.76,343
24020,20678858,The Rockaways,40.59736,-73.80029,Private room,35,17,2,87,3.23,0
31538,27225643,The Rockaways,40.58511,-73.81757,Private room,53,23,2,10,0.61,362
22903,19812097,The Rockaways,40.5991,-73.79944,Private room,50,38,2,31,1.11,0
5607,4387007,The Rockaways,40.57321,-73.85769,Private room,110,55,2,1,0.18,0
22534,19547213,The Rockaways,40.59046,-73.81481,Private room,150,185,2,34,1.16,180
31123,26805586,The Rockaways,40.60644,-73.76089,Private room,120,203,2,7,1.59,178
18968,16244553,The Rockaways,40.58873,-73.79573,Private room,85,281,2,109,2.99,0
2690,1684053,The Rockaways,40.59684,-73.79449,Private room,35,295,2,228,3.44,24
21091,18359426,The Rockaways,40.58938,-73.79447,Private room,48,330,2,70,2.23,79
2109,1080766,Times Square/Theatre District,40.75964,-73.98534,Private room,185,206,2,259,3.22,156
25283,21535963,Times Square/Theatre District,40.76163,-73.98023,Private room,999,364,2,7,0.28,1
11833,9695052,Tompkinsville,40.63573,-74.0772,Private room,48,18,2,131,2.73,333
11981,9767864,Tompkinsville,40.63661,-74.07868,Private room,40,19,2,173,3.62,0
27214,22545840,Tremont,40.85419,-73.89827,Private room,40,297,2,38,1.64,4
27927,23307503,Tremont,40.85655,-73.90377,Private room,73,321,2,45,2.05,55
3986,2848235,University Heights,40.85711,-73.91594,Private room,44,321,2,146,2.14,79
21109,18377036,University Heights,40.85487,-73.91391,Private room,53,330,2,66,2.16,83
22562,19570996,Upper East Side,40.78281,-73.95301,Private room,104,7,2,1,0.06,361
19301,16412823,Upper East Side,40.77547,-73.9623,Private room,105,11,2,46,1.48,0
12663,10101765,Upper East Side,40.76256,-73.9632,Private room,99,13,2,140,3.02,172
30976,26668018,Upper East Side,40.78352,-73.95275,Private room,120,24,2,74,4.35,346
20485,17713865,Upper East Side,40.76578,-73.95443,Private room,150,25,2,78,2.95,350
5736,4483117,Upper East Side,40.77473,-73.94859,Private room,75,33,2,13,0.21,198
2437,1380326,Upper East Side,40.76723,-73.9551,Private room,111,39,2,89,1.19,316
23803,20524177,Upper East Side,40.76834,-73.95647,Private room,85,45,2,13,0.52,343
2649,1645772,Upper East Side,40.77118,-73.9527,Private room,150,46,2,128,1.69,332
4794,3698111,Upper East Side,40.77579,-73.9557,Private room,87,199,2,67,1.03,133
29277,24730752,Upper East Side,40.78237,-73.95226,Private room,90,200,2,48,2.58,0
34339,29856590,Upper East Side,40.77143,-73.94893,Private room,90,245,2,34,2.68,141
20322,17533091,Upper East Side,40.78025,-73.94802,Private room,99,284,2,178,5.32,94
32798,28409473,Upper East Side,40.77016,-73.95632,Private room,159,288,2,52,3.47,77
20577,17808917,Upper East Side,40.77666,-73.95618,Private room,105,335,2,8,0.25,0
28895,24287826,Upper East Side,40.77768,-73.94951,Private room,100,335,2,48,2.38,29
18516,15876032,Upper East Side,40.7844,-73.94856,Private room,65,354,2,43,1.16,0
35107,30354291,Upper East Side,40.78353,-73.94592,Private room,90,357,2,1,0.08,0
5651,4423650,Upper West Side,40.79913,-73.95932,Private room,97,17,2,126,2.03,358
9162,7519160,Upper West Side,40.77778,-73.9781,Private room,150,25,2,202,3.89,305
8935,7330488,Upper West Side,40.80243,-73.9706,Private room,100,31,2,33,0.62,0
1831,855549,Upper West Side,40.79279,-73.97131,Private room,88,81,2,119,1.57,91
2295,1255828,Upper West Side,40.78323,-73.98105,Private room,95,98,2,210,2.68,236
21068,18342361,Upper West Side,40.78975,-73.97154,Private room,260,110,2,97,3.06,292
30104,25679709,Upper West Side,40.79556,-73.96209,Private room,98,129,2,75,4.34,296
30102,25679101,Upper West Side,40.79613,-73.96468,Private room,97,163,2,79,4.59,323
3058,1983466,Upper West Side,40.80168,-73.96253,Private room,87,209,2,288,3.96,0
31498,27194554,Upper West Side,40.80279,-73.96325,Private room,60,221,2,88,5.76,136
24512,21026558,Upper West Side,40.78628,-73.97482,Private room,250,223,2,7,0.35,157
8061,6628193,Upper West Side,40.78602,-73.97729,Private room,98,227,2,144,2.74,261
1800,846871,Upper West Side,40.78429,-73.97815,Private room,131,261,2,232,2.82,16
17792,15100256,Upper West Side,40.78492,-73.97992,Private room,110,286,2,48,1.23,60
29063,24493940,Upper West Side,40.79591,-73.96204,Private room,90,290,2,11,0.56,175
34518,29962534,Upper West Side,40.79659,-73.96244,Private room,50,295,2,55,4.81,81
6360,4860430,Upper West Side,40.78866,-73.96908,Private room,90,300,2,170,2.92,0
10007,8204305,Upper West Side,40.77354,-73.98462,Private room,92,302,2,24,0.47,0
1536,747316,Upper West Side,40.79965,-73.96052,Private room,85,311,2,66,0.97,66
32491,28125509,Upper West Side,40.79103,-73.97632,Private room,79,319,2,85,5.56,81
20612,17843168,Upper West Side,40.77048,-73.98252,Private room,200,328,2,11,0.36,0
34718,30087397,Upper West Side,40.80052,-73.9706,Private room,100,331,2,11,0.88,0
28493,23859194,Upper West Side,40.79806,-73.97416,Private room,80,334,2,34,1.68,164
16075,13586426,Upper West Side,40.80056,-73.96035,Private room,85,362,2,31,0.74,33
25347,21568341,Utopia,40.73858,-73.80809,Private room,70,0,2,6,0.31,364
33013,28642074,Wakefield,40.8878,-73.85372,Private room,47,24,2,23,1.76,360
23985,20659193,Wakefield,40.88701,-73.86052,Private room,35,193,2,17,1.11,169
4113,3005261,Washington Heights,40.85719,-73.93573,Private room,185,0,2,34,0.52,365
2481,1431246,Washington Heights,40.86457,-73.92749,Private room,100,1,2,7,0.13,187
2717,1708771,Washington Heights,40.85287,-73.93794,Private room,80,6,2,32,0.43,329
11598,9542259,Washington Heights,40.85256,-73.93598,Private room,50,6,2,112,2.31,336
15422,13193534,Washington Heights,40.85981,-73.92835,Private room,40,15,2,92,2.86,76
26526,22160759,Washington Heights,40.83515,-73.94226,Private room,50,18,2,82,3.43,0
1628,785508,Washington Heights,40.84448,-73.93978,Private room,85,18,2,222,2.61,79
31517,27204768,Washington Heights,40.85045,-73.93493,Private room,75,18,2,31,1.88,356
14800,12749156,Washington Heights,40.84848,-73.9343,Private room,75,23,2,197,4.77,0
21536,18766576,Washington Heights,40.85391,-73.93649,Private room,50,24,2,26,1.72,324
7042,5642982,Washington Heights,40.83481,-73.94317,Private room,82,28,2,16,0.41,288
3562,2332284,Washington Heights,40.84966,-73.93945,Private room,55,35,2,89,1.39,0
30657,26303788,Washington Heights,40.84911,-73.93097,Private room,59,48,2,10,0.61,186
7979,6561509,Washington Heights,40.85133,-73.93844,Private room,80,53,2,20,0.37,230
25471,21640455,Washington Heights,40.83878,-73.94731,Private room,75,72,2,97,3.87,266
4772,3678990,Washington Heights,40.84686,-73.94181,Private room,70,72,2,291,4.53,293
4006,2870840,Washington Heights,40.85084,-73.94125,Private room,72,87,2,69,1.03,352
6925,5500740,Washington Heights,40.83551,-73.94232,Private room,79,102,2,19,0.34,262
21144,18410445,Washington Heights,40.84745,-73.94116,Private room,100,104,2,125,3.96,217
17806,15114935,Washington Heights,40.83839,-73.93819,Private room,99,189,2,12,0.31,167
3625,2430828,Washington Heights,40.83358,-73.94462,Private room,112,199,2,31,1.63,151
30363,26000019,Washington Heights,40.83799,-73.94036,Private room,50,200,2,62,3.52,0
10687,8845805,Washington Heights,40.84444,-73.9399,Private room,95,202,2,40,0.81,171
17610,14914048,Washington Heights,40.83503,-73.94166,Private room,60,245,2,90,2.29,166
17980,15303092,Washington Heights,40.85679,-73.932,Private room,60,257,2,71,1.84,78
6159,4759361,Washington Heights,40.83779,-73.94328,Private room,70,294,2,273,4.67,0
13415,11080142,Washington Heights,40.84393,-73.94065,Private room,83,299,2,154,3.42,56
23024,19893872,Washington Heights,40.8445,-73.9404,Private room,99,355,2,29,1.05,0
9943,8152916,Washington Heights,40.84457,-73.93526,Private room,75,361,2,153,2.97,0
20510,17735156,West Brighton,40.63116,-74.12278,Private room,49,24,2,54,1.64,338
20511,17735639,West Brighton,40.63149,-74.12393,Private room,49,26,2,43,1.3,352
20705,17955761,West Brighton,40.63168,-74.12316,Private room,89,31,2,14,0.43,187
12130,9837051,West Village,40.73056,-74.01002,Private room,85,209,2,77,1.75,151
6132,4745879,West Village,40.7325,-74.00453,Private room,145,280,2,111,1.98,108
5700,4455094,West Village,40.73014,-74.00754,Private room,159,319,2,180,3.46,66
33527,29151631,Whitestone,40.77971,-73.77857,Private room,40,186,2,9,0.79,175
21286,18550111,Williamsburg,40.71493,-73.94861,Private room,75,7,2,6,0.21,334
31270,26939323,Williamsburg,40.7076,-73.93426,Private room,67,9,2,57,3.46,350
1814,850148,Williamsburg,40.7106,-73.96532,Private room,85,14,2,38,0.55,342
3687,2487851,Williamsburg,40.71072,-73.96143,Private room,90,15,2,155,2.24,342
31202,26869803,Williamsburg,40.7116,-73.95606,Private room,100,18,2,58,3.46,342
31314,26985201,Williamsburg,40.71153,-73.96453,Private room,110,19,2,69,4.1,349
31201,26869767,Williamsburg,40.71216,-73.95683,Private room,115,24,2,76,4.47,1
19484,16534337,Williamsburg,40.71348,-73.93748,Private room,85,24,2,22,0.62,187
17691,15004091,Williamsburg,40.7065,-73.95568,Private room,60,28,2,91,2.34,159
7556,6225974,Williamsburg,40.714,-73.96253,Private room,71,29,2,177,3.16,328
34201,29755285,Williamsburg,40.71198,-73.96458,Private room,85,30,2,3,0.25,43
6313,4832126,Williamsburg,40.71895,-73.95604,Private room,73,30,2,45,0.75,324
1577,765315,Williamsburg,40.71203,-73.95993,Private room,115,38,2,91,1.1,289
12429,9990560,Williamsburg,40.70852,-73.94387,Private room,90,40,2,56,1.27,345
3346,2175827,Williamsburg,40.71354,-73.96183,Private room,75,42,2,195,2.98,142
28827,24230182,Williamsburg,40.70111,-73.94471,Private room,75,46,2,49,2.5,312
34528,29964510,Williamsburg,40.71101,-73.93613,Private room,105,71,2,2,0.16,298
14170,12037967,Williamsburg,40.70766,-73.95216,Private room,59,75,2,155,3.6,246
32147,27782948,Williamsburg,40.7098,-73.9418,Private room,66,112,2,19,1.34,230
32153,27784090,Williamsburg,40.70936,-73.9437,Private room,75,112,2,16,1.05,260
27090,22446479,Williamsburg,40.72064,-73.96022,Private room,55,120,2,67,2.84,153
32148,27783586,Williamsburg,40.70755,-73.94377,Private room,65,120,2,48,3.25,192
33750,29356635,Williamsburg,40.71353,-73.94339,Private room,75,121,2,11,0.91,0
5714,4469264,Williamsburg,40.71156,-73.95826,Private room,80,151,2,108,1.77,94
22610,19606813,Williamsburg,40.71122,-73.96361,Private room,100,182,2,64,3.66,14
35121,30367724,Williamsburg,40.70996,-73.96495,Private room,50,196,2,6,0.49,0
26841,22304458,Williamsburg,40.70781,-73.94479,Private room,225,196,2,76,3.23,0
29930,25448758,Williamsburg,40.7066,-73.94595,Private room,95,196,2,24,1.33,171
34650,30041537,Williamsburg,40.70956,-73.96552,Private room,90,200,2,70,5.71,112
18421,15788312,Williamsburg,40.70006,-73.95388,Private room,79,204,2,186,4.96,33
11053,9150194,Williamsburg,40.7048,-73.94294,Private room,79,212,2,87,1.89,155
18563,15936167,Williamsburg,40.70884,-73.94354,Private room,50,222,2,95,2.6,148
33021,28655675,Williamsburg,40.71257,-73.94946,Private room,95,227,2,33,2.28,70
13411,11068607,Williamsburg,40.70673,-73.92695,Private room,79,238,2,143,3.1,2
33531,29152899,Williamsburg,40.71233,-73.93781,Private room,55,253,2,21,1.56,75
5735,4482783,Williamsburg,40.7188,-73.95775,Private room,139,270,2,6,0.11,187
20175,17367175,Williamsburg,40.70616,-73.92918,Private room,29,271,2,58,1.72,0
34279,29822259,Williamsburg,40.70686,-73.95538,Private room,48,272,2,6,0.5,0
2042,1024113,Williamsburg,40.71238,-73.9379,Private room,73,278,2,2,0.54,87
25028,21364301,Williamsburg,40.71817,-73.94289,Private room,65,279,2,27,1.07,0
34551,29981213,Williamsburg,40.70136,-73.94423,Private room,65,282,2,3,0.3,90
28428,23803334,Williamsburg,40.71725,-73.95704,Private room,92,285,2,49,2.51,165
35081,30342150,Williamsburg,40.70833,-73.95498,Private room,55,286,2,12,0.99,62
19115,16323461,Williamsburg,40.71002,-73.96237,Private room,124,293,2,82,2.3,72
1469,713891,Williamsburg,40.71534,-73.94906,Private room,85,294,2,156,1.8,58
34637,30036315,Williamsburg,40.71837,-73.95882,Private room,99,298,2,11,0.86,67
33981,29583389,Williamsburg,40.70516,-73.94423,Private room,85,301,2,53,3.93,2
22931,19830557,Williamsburg,40.71379,-73.94207,Private room,80,301,2,117,4.14,64
29935,25452119,Williamsburg,40.71071,-73.95957,Private room,120,301,2,9,2.84,71
20245,17459930,Williamsburg,40.71738,-73.94158,Private room,69,305,2,75,2.24,87
19903,17006745,Williamsburg,40.7097,-73.95411,Private room,57,307,2,34,0.99,65
31908,27554578,Williamsburg,40.71547,-73.94686,Private room,125,317,2,5,0.31,89
28664,24040279,Williamsburg,40.70989,-73.96231,Private room,75,320,2,53,2.77,105
11332,9381657,Williamsburg,40.70704,-73.95522,Private room,70,324,2,54,1.13,63
25228,21490120,Williamsburg,40.71227,-73.93618,Private room,75,326,2,14,0.7,0
19987,17130293,Williamsburg,40.71506,-73.94158,Private room,85,327,2,4,0.21,33
3403,2217609,Williamsburg,40.70046,-73.95133,Private room,45,336,2,26,0.6,0
30173,25799803,Williamsburg,40.7137,-73.96674,Private room,95,348,2,15,0.83,29
5342,4171406,Williamsburg,40.7095,-73.94945,Private room,55,350,2,95,1.51,72
31833,27508803,Williamsburg,40.70548,-73.92671,Private room,59,352,2,8,0.5,0
