temperature,rainfall,humidity,yield_apples2
76.00,95.00,93.00,88.30
50.00,58.00,96.00,74.60
85.00,92.00,40.00,63.90
55.00,86.00,73.00,70.20
82.00,75.00,94.00,86.60
90.00,46.00,92.00,82.20
73.00,53.00,85.00,75.00
48.00,52.00,49.00,49.30
52.00,52.00,47.00,49.50
80.00,82.00,98.00,89.40
58.00,61.00,57.00,58.10
76.00,72.00,66.00,70.20
50.00,51.00,90.00,70.20
74.00,60.00,82.00,75.20
90.00,71.00,56.00,69.20
67.00,40.00,53.00,54.60
87.00,93.00,58.00,73.70
48.00,86.00,67.00,65.10
61.00,91.00,73.00,73.00
63.00,83.00,93.00,82.00
47.00,90.00,58.00,61.10
69.00,44.00,40.00,49.50
57.00,62.00,61.00,60.00
84.00,82.00,65.00,74.10
71.00,85.00,52.00,64.30
94.00,70.00,55.00,69.70
72.00,48.00,83.00,72.70
48.00,70.00,55.00,55.90
88.00,89.00,50.00,69.20
48.00,70.00,69.00,62.90
44.00,75.00,85.00,70.70
53.00,50.00,68.00,59.90
61.00,51.00,74.00,65.50
80.00,93.00,78.00,81.60
54.00,88.00,82.00,74.80
46.00,71.00,96.00,76.00
59.00,74.00,52.00,58.50
63.00,71.00,56.00,61.10
82.00,83.00,56.00,69.20
49.00,84.00,43.00,53.00
70.00,75.00,92.00,82.00
98.00,57.00,56.00,68.80
41.00,61.00,76.00,62.50
69.00,60.00,42.00,53.70
87.00,48.00,83.00,77.20
98.00,91.00,88.00,91.60
85.00,42.00,62.00,64.90
40.00,69.00,40.00,45.80
63.00,61.00,89.00,75.60
41.00,94.00,54.00,58.10
47.00,74.00,41.00,49.40
45.00,89.00,94.00,78.30
43.00,53.00,88.00,67.50
68.00,82.00,47.00,60.30
70.00,89.00,62.00,69.80
57.00,72.00,65.00,64.00
78.00,53.00,69.00,68.50
86.00,81.00,92.00,88.00
86.00,94.00,84.00,86.60
56.00,77.00,64.00,64.20
77.00,94.00,79.00,81.40
94.00,43.00,61.00,67.30
57.00,54.00,56.00,55.90
87.00,56.00,75.00,74.80
44.00,80.00,41.00,49.70
90.00,82.00,76.00,81.40
76.00,54.00,68.00,67.60
82.00,77.00,87.00,83.50
42.00,60.00,68.00,58.60
92.00,67.00,62.00,72.00
53.00,79.00,70.00,66.70
46.00,86.00,65.00,63.50
80.00,54.00,92.00,80.80
66.00,52.00,73.00,66.70
82.00,52.00,66.00,68.00
72.00,82.00,53.00,64.50
51.00,92.00,46.00,56.70
60.00,46.00,51.00,52.70
90.00,59.00,50.00,63.80
90.00,48.00,94.00,83.60
73.00,96.00,95.00,88.60
93.00,95.00,58.00,75.90
60.00,77.00,79.00,72.90
61.00,82.00,61.00,65.20
79.00,91.00,94.00,88.90
81.00,53.00,71.00,70.40
43.00,57.00,85.00,66.80
64.00,79.00,94.00,82.00
88.00,54.00,71.00,72.70
40.00,50.00,53.00,48.50
64.00,90.00,74.00,74.20
49.00,84.00,72.00,67.50
89.00,78.00,85.00,84.80
60.00,48.00,55.00,55.10
71.00,48.00,83.00,72.40
51.00,86.00,50.00,57.50
67.00,89.00,56.00,65.90
70.00,75.00,77.00,74.50
97.00,85.00,59.00,75.60
62.00,50.00,66.00,61.60
88.00,88.00,65.00,76.50
51.00,80.00,86.00,74.30
82.00,62.00,42.00,58.00
82.00,82.00,82.00,82.00
52.00,47.00,49.00,49.50
95.00,70.00,49.00,67.00
65.00,71.00,80.00,73.70
49.00,78.00,53.00,56.80
56.00,96.00,92.00,82.00
95.00,58.00,67.00,73.60
43.00,66.00,80.00,66.10
69.00,60.00,78.00,71.70
92.00,41.00,72.00,71.80
86.00,84.00,41.00,63.10
45.00,59.00,52.00,51.30
72.00,59.00,82.00,74.40
55.00,89.00,55.00,61.80
60.00,73.00,42.00,53.60
54.00,84.00,61.00,63.50
75.00,96.00,77.00,80.20
49.00,98.00,88.00,78.30
50.00,50.00,90.00,70.00
66.00,57.00,42.00,52.20
60.00,70.00,66.00,65.00
69.00,96.00,58.00,68.90
71.00,90.00,98.00,88.30
70.00,49.00,44.00,52.80
68.00,52.00,85.00,73.30
93.00,70.00,84.00,83.90
62.00,61.00,47.00,54.30
83.00,81.00,95.00,88.60
58.00,76.00,79.00,72.10
81.00,85.00,56.00,69.30
87.00,66.00,96.00,87.30
58.00,73.00,78.00,71.00
44.00,90.00,77.00,69.70
88.00,51.00,66.00,69.60
59.00,64.00,84.00,72.50
68.00,40.00,86.00,71.40
88.00,89.00,78.00,83.20
79.00,80.00,42.00,60.70
55.00,68.00,59.00,59.60
84.00,78.00,56.00,68.80
78.00,82.00,54.00,66.80
50.00,80.00,68.00,65.00
65.00,70.00,56.00,61.50
87.00,40.00,43.00,55.60
79.00,63.00,43.00,57.80
90.00,73.00,97.00,90.10
95.00,70.00,43.00,64.00
97.00,54.00,66.00,72.90
92.00,59.00,69.00,73.90
64.00,47.00,97.00,77.10
49.00,40.00,85.00,65.20
59.00,91.00,91.00,81.40
40.00,43.00,80.00,60.60
77.00,57.00,70.00,69.50
68.00,54.00,49.00,55.70
91.00,57.00,89.00,83.20
55.00,62.00,65.00,61.40
47.00,97.00,87.00,77.00
93.00,52.00,60.00,68.30
72.00,42.00,96.00,78.00
52.00,80.00,67.00,65.10
43.00,70.00,55.00,54.40
52.00,62.00,87.00,71.50
79.00,66.00,67.00,70.40
73.00,61.00,48.00,58.10
56.00,55.00,95.00,75.30
66.00,79.00,42.00,56.60
66.00,41.00,80.00,68.00
78.00,44.00,83.00,73.70
92.00,86.00,84.00,86.80
41.00,41.00,94.00,67.50
82.00,89.00,73.00,78.90
67.00,44.00,69.00,63.40
49.00,52.00,45.00,47.60
90.00,46.00,56.00,64.20
48.00,64.00,51.00,52.70
53.00,87.00,54.00,60.30
86.00,75.00,45.00,63.30
67.00,83.00,44.00,58.70
78.00,86.00,77.00,79.10
59.00,76.00,40.00,52.90
95.00,68.00,47.00,65.60
95.00,75.00,73.00,80.00
75.00,78.00,79.00,77.60
46.00,87.00,54.00,58.20
89.00,77.00,57.00,70.60
71.00,62.00,75.00,71.20
85.00,41.00,46.00,56.70
97.00,94.00,91.00,93.40
65.00,73.00,56.00,62.10
91.00,51.00,51.00,63.00
86.00,96.00,57.00,73.50
42.00,75.00,51.00,53.10
51.00,62.00,64.00,59.70
80.00,54.00,96.00,82.80
78.00,86.00,63.00,72.10
95.00,63.00,64.00,73.10
70.00,44.00,79.00,69.30
41.00,51.00,71.00,58.00
42.00,85.00,75.00,67.10
62.00,84.00,62.00,66.40
48.00,93.00,55.00,60.50
59.00,44.00,96.00,74.50
64.00,73.00,63.00,65.30
70.00,80.00,48.00,61.00
57.00,50.00,72.00,63.10
90.00,92.00,46.00,68.40
81.00,72.00,75.00,76.20
95.00,89.00,86.00,89.30
41.00,56.00,93.00,70.00
95.00,85.00,52.00,71.50
47.00,44.00,78.00,61.90
63.00,57.00,55.00,57.80
50.00,43.00,95.00,71.10
50.00,67.00,46.00,51.40
42.00,58.00,87.00,67.70
89.00,72.00,75.00,78.60
41.00,72.00,58.00,55.70
79.00,64.00,65.00,69.00
44.00,94.00,84.00,74.00
84.00,86.00,45.00,64.90
63.00,42.00,48.00,51.30
85.00,65.00,96.00,86.50
84.00,95.00,43.00,65.70
91.00,74.00,91.00,87.60
95.00,63.00,47.00,64.60
64.00,62.00,41.00,52.10
71.00,85.00,62.00,69.30
47.00,47.00,95.00,71.00
83.00,59.00,98.00,85.70
42.00,81.00,87.00,72.30
48.00,59.00,65.00,58.70
45.00,82.00,50.00,54.90
46.00,70.00,86.00,70.80
43.00,96.00,51.00,57.60
84.00,69.00,85.00,81.50
90.00,62.00,44.00,61.40
92.00,64.00,85.00,82.90
52.00,90.00,68.00,67.60
55.00,57.00,45.00,50.40
74.00,83.00,79.00,78.30
53.00,42.00,71.00,59.80
62.00,42.00,75.00,64.50
40.00,43.00,43.00,42.10
68.00,44.00,87.00,72.70
66.00,93.00,73.00,74.90
58.00,61.00,82.00,70.60
45.00,45.00,53.00,49.00
77.00,48.00,89.00,77.20
88.00,80.00,61.00,72.90
97.00,42.00,74.00,74.50
56.00,40.00,65.00,57.30
60.00,59.00,61.00,60.30
89.00,88.00,60.00,74.30
41.00,65.00,40.00,45.30
98.00,98.00,97.00,97.50
44.00,63.00,96.00,73.80
77.00,60.00,59.00,64.60
71.00,67.00,71.00,70.20
72.00,79.00,50.00,62.40
49.00,45.00,49.00,48.20
97.00,52.00,75.00,77.00
87.00,85.00,97.00,91.60
40.00,50.00,70.00,57.00
45.00,92.00,43.00,53.40
90.00,89.00,98.00,93.80
87.00,41.00,47.00,57.80
43.00,77.00,81.00,68.80
68.00,93.00,42.00,60.00
83.00,79.00,89.00,85.20
69.00,73.00,85.00,77.80
82.00,96.00,66.00,76.80
42.00,45.00,61.00,52.10
40.00,42.00,50.00,45.40
61.00,82.00,69.00,69.20
90.00,54.00,90.00,82.80
51.00,89.00,87.00,76.60
76.00,64.00,43.00,57.10
91.00,62.00,50.00,64.70
88.00,80.00,64.00,74.40
47.00,56.00,58.00,54.30
74.00,75.00,91.00,82.70
72.00,62.00,82.00,75.00
96.00,51.00,55.00,66.50
60.00,88.00,52.00,61.60
66.00,90.00,80.00,77.80
86.00,51.00,68.00,70.00
95.00,84.00,57.00,73.80
78.00,42.00,40.00,51.80
40.00,53.00,84.00,64.60
56.00,75.00,72.00,67.80
74.00,72.00,94.00,83.60
50.00,62.00,81.00,67.90
61.00,60.00,86.00,73.30
74.00,95.00,49.00,65.70
78.00,59.00,86.00,78.20
88.00,52.00,55.00,64.30
59.00,40.00,87.00,69.20
64.00,49.00,85.00,71.50
66.00,58.00,67.00,64.90
79.00,93.00,85.00,84.80
82.00,95.00,59.00,73.10
62.00,95.00,96.00,85.60
94.00,61.00,67.00,73.90
68.00,61.00,54.00,59.60
53.00,64.00,61.00,59.20
62.00,81.00,74.00,71.80
77.00,64.00,80.00,75.90
41.00,53.00,76.00,60.90
41.00,43.00,77.00,59.40
88.00,57.00,71.00,73.30
79.00,95.00,65.00,75.20
78.00,51.00,75.00,71.10
72.00,49.00,91.00,76.90
74.00,82.00,70.00,73.60
41.00,88.00,86.00,72.90
60.00,46.00,98.00,76.20
44.00,87.00,67.00,64.10
94.00,69.00,41.00,62.50
43.00,79.00,54.00,55.70
54.00,76.00,78.00,70.40
90.00,73.00,63.00,73.10
80.00,74.00,86.00,81.80
89.00,61.00,92.00,84.90
65.00,90.00,49.00,62.00
96.00,64.00,88.00,85.60
76.00,88.00,82.00,81.40
65.00,79.00,92.00,81.30
84.00,63.00,62.00,68.80
90.00,71.00,57.00,69.70
97.00,72.00,89.00,88.00
51.00,78.00,82.00,71.90
91.00,86.00,73.00,81.00
97.00,90.00,51.00,72.60
90.00,71.00,95.00,88.70
84.00,52.00,88.00,79.60
43.00,55.00,41.00,44.40
67.00,70.00,74.00,71.10
68.00,66.00,84.00,75.60
49.00,63.00,78.00,66.30
65.00,85.00,87.00,80.00
66.00,41.00,68.00,62.00
77.00,96.00,81.00,82.80
83.00,74.00,71.00,75.20
49.00,55.00,58.00,54.70
93.00,93.00,75.00,84.00
47.00,77.00,89.00,74.00
40.00,92.00,58.00,59.40
95.00,49.00,70.00,73.30
46.00,46.00,51.00,48.50
72.00,63.00,87.00,77.70
55.00,40.00,50.00,49.50
65.00,48.00,58.00,58.10
54.00,42.00,58.00,53.60
91.00,82.00,66.00,76.70
58.00,60.00,59.00,58.90
65.00,52.00,97.00,78.40
78.00,44.00,53.00,58.70
57.00,69.00,83.00,72.40
76.00,49.00,79.00,72.10
45.00,98.00,57.00,61.60
45.00,97.00,96.00,80.90
57.00,41.00,73.00,61.80
98.00,54.00,54.00,67.20
79.00,90.00,76.00,79.70
66.00,48.00,57.00,57.90
67.00,53.00,70.00,65.70
58.00,94.00,98.00,85.20
71.00,71.00,64.00,67.50
60.00,94.00,68.00,70.80
98.00,56.00,84.00,82.60
59.00,56.00,80.00,68.90
47.00,61.00,41.00,46.80
98.00,94.00,67.00,81.70
47.00,45.00,70.00,58.10
90.00,43.00,64.00,67.60
67.00,73.00,77.00,73.20
58.00,66.00,92.00,76.60
46.00,95.00,76.00,70.80
94.00,78.00,78.00,82.80
43.00,85.00,59.00,59.40
87.00,66.00,46.00,62.30
85.00,74.00,68.00,74.30
96.00,78.00,47.00,67.90
42.00,73.00,96.00,75.20
66.00,56.00,55.00,58.50
55.00,50.00,55.00,54.00
49.00,55.00,95.00,73.20
68.00,72.00,58.00,63.80
90.00,57.00,58.00,67.40
68.00,90.00,84.00,80.40
82.00,45.00,84.00,75.60
76.00,76.00,46.00,61.00
85.00,65.00,69.00,73.00
88.00,50.00,71.00,71.90
88.00,72.00,70.00,75.80
76.00,95.00,70.00,76.80
55.00,94.00,53.00,61.80
57.00,97.00,50.00,61.50
50.00,53.00,81.00,66.10
89.00,46.00,71.00,71.40
71.00,58.00,50.00,57.90
56.00,42.00,90.00,70.20
92.00,82.00,94.00,91.00
52.00,43.00,68.00,58.20
97.00,84.00,76.00,83.90
68.00,96.00,96.00,87.60
54.00,43.00,83.00,66.30
56.00,69.00,93.00,77.10
83.00,69.00,60.00,68.70
92.00,46.00,63.00,68.30
54.00,91.00,59.00,63.90
43.00,51.00,89.00,67.60
72.00,53.00,61.00,62.70
72.00,82.00,73.00,74.50
57.00,71.00,54.00,58.30
69.00,52.00,59.00,60.60
68.00,83.00,92.00,83.00
52.00,62.00,52.00,54.00
97.00,49.00,50.00,63.90
55.00,94.00,56.00,63.30
56.00,91.00,54.00,62.00
50.00,92.00,70.00,68.40
53.00,55.00,70.00,61.90
43.00,45.00,78.00,60.90
46.00,81.00,59.00,59.50
56.00,96.00,62.00,67.00
67.00,78.00,93.00,82.20
55.00,88.00,42.00,55.10
74.00,90.00,63.00,71.70
69.00,75.00,72.00,71.70
88.00,94.00,40.00,65.20
59.00,43.00,83.00,67.80
75.00,73.00,67.00,70.60
53.00,79.00,94.00,78.70
77.00,61.00,62.00,66.30
71.00,74.00,56.00,64.10
64.00,94.00,66.00,71.00
85.00,74.00,55.00,67.80
81.00,55.00,43.00,56.80
93.00,69.00,53.00,68.20
72.00,49.00,55.00,58.90
81.00,75.00,53.00,65.80
80.00,93.00,48.00,66.60
76.00,76.00,66.00,71.00
61.00,63.00,67.00,64.40
77.00,49.00,86.00,75.90
52.00,96.00,63.00,66.30
74.00,65.00,90.00,80.20
48.00,72.00,87.00,72.30
95.00,73.00,58.00,72.10
75.00,40.00,42.00,51.50
81.00,93.00,82.00,83.90
86.00,93.00,44.00,66.40
41.00,88.00,44.00,51.90
55.00,65.00,47.00,53.00
86.00,52.00,98.00,85.20
55.00,86.00,77.00,72.20
43.00,69.00,88.00,70.70
71.00,71.00,82.00,76.50
74.00,92.00,46.00,63.60
57.00,53.00,86.00,70.70
65.00,49.00,63.00,60.80
45.00,76.00,67.00,62.20
88.00,42.00,94.00,81.80
42.00,61.00,83.00,66.30
42.00,93.00,54.00,58.20
96.00,40.00,92.00,82.80
87.00,71.00,50.00,65.30
43.00,82.00,81.00,69.80
66.00,89.00,71.00,73.10
77.00,70.00,93.00,83.60
60.00,68.00,75.00,69.10
77.00,46.00,45.00,54.80
64.00,47.00,90.00,73.60
91.00,97.00,45.00,69.20
62.00,83.00,78.00,74.20
63.00,63.00,59.00,61.00
88.00,48.00,77.00,74.50
88.00,41.00,60.00,64.60
66.00,96.00,69.00,73.50
48.00,45.00,40.00,43.40
79.00,88.00,77.00,79.80
88.00,78.00,54.00,69.00
47.00,91.00,67.00,65.80
72.00,42.00,63.00,61.50
48.00,72.00,62.00,59.80
84.00,54.00,74.00,73.00
91.00,75.00,70.00,77.30
69.00,86.00,60.00,67.90
79.00,78.00,96.00,87.30
67.00,70.00,81.00,74.60
49.00,70.00,90.00,73.70
88.00,68.00,87.00,83.50
62.00,61.00,49.00,55.30
69.00,98.00,41.00,60.80
77.00,43.00,80.00,71.70
56.00,49.00,96.00,74.60
64.00,86.00,46.00,59.40
61.00,70.00,77.00,70.80
72.00,75.00,62.00,67.60
82.00,78.00,78.00,79.20
88.00,93.00,82.00,86.00
42.00,74.00,41.00,47.90
95.00,71.00,82.00,83.70
83.00,80.00,73.00,77.40
62.00,68.00,90.00,77.20
43.00,43.00,91.00,67.00
53.00,77.00,62.00,62.30
55.00,49.00,41.00,46.80
53.00,75.00,82.00,71.90
93.00,40.00,94.00,82.90
54.00,75.00,47.00,54.70
63.00,83.00,97.00,84.00
63.00,58.00,65.00,63.00
52.00,49.00,85.00,67.90
50.00,93.00,59.00,63.10
95.00,79.00,41.00,64.80
78.00,81.00,58.00,68.60
56.00,74.00,54.00,58.60
87.00,95.00,46.00,68.10
95.00,51.00,89.00,83.20
53.00,67.00,45.00,51.80
70.00,94.00,58.00,68.80
93.00,41.00,43.00,57.60
87.00,53.00,48.00,60.70
92.00,42.00,79.00,75.50
55.00,42.00,98.00,73.90
96.00,82.00,79.00,84.70
59.00,75.00,72.00,68.70
61.00,71.00,61.00,63.00
75.00,47.00,78.00,70.90
94.00,86.00,53.00,71.90
46.00,77.00,75.00,66.70
42.00,70.00,90.00,71.60
72.00,79.00,66.00,70.40
91.00,57.00,62.00,69.70
85.00,70.00,62.00,70.50
45.00,86.00,77.00,69.20
77.00,86.00,76.00,78.30
54.00,64.00,88.00,73.00
95.00,48.00,87.00,81.60
89.00,92.00,80.00,85.10
74.00,61.00,49.00,58.90
48.00,90.00,79.00,71.90
97.00,84.00,51.00,71.40
62.00,95.00,51.00,63.10
97.00,91.00,53.00,73.80
93.00,45.00,48.00,60.90
48.00,86.00,48.00,55.60
94.00,83.00,98.00,93.80
76.00,90.00,97.00,89.30
74.00,79.00,44.00,60.00
61.00,70.00,86.00,75.30
85.00,64.00,86.00,81.30
94.00,88.00,88.00,89.80
53.00,50.00,61.00,56.40
71.00,66.00,63.00,66.00
98.00,67.00,63.00,74.30
62.00,98.00,97.00,86.70
51.00,52.00,86.00,68.70
68.00,75.00,52.00,61.40
61.00,94.00,98.00,86.10
62.00,98.00,52.00,64.20
64.00,75.00,89.00,78.70
98.00,86.00,70.00,81.60
65.00,73.00,59.00,63.60
82.00,64.00,50.00,62.40
98.00,49.00,84.00,81.20
45.00,43.00,41.00,42.60
66.00,44.00,72.00,64.60
50.00,62.00,82.00,68.40
96.00,92.00,96.00,95.20
61.00,93.00,86.00,79.90
53.00,68.00,70.00,64.50
75.00,78.00,60.00,68.10
93.00,84.00,67.00,78.20
96.00,67.00,40.00,62.20
79.00,46.00,45.00,55.40
96.00,75.00,44.00,65.80
85.00,69.00,81.00,79.80
81.00,88.00,97.00,90.40
70.00,96.00,84.00,82.20
68.00,69.00,86.00,77.20
61.00,60.00,93.00,76.80
82.00,80.00,98.00,89.60
84.00,48.00,69.00,69.30
81.00,71.00,68.00,72.50
88.00,54.00,96.00,85.20
69.00,79.00,85.00,79.00
66.00,91.00,84.00,80.00
47.00,85.00,56.00,59.10
97.00,73.00,87.00,87.20
78.00,72.00,40.00,57.80
75.00,96.00,73.00,78.20
94.00,49.00,91.00,83.50
60.00,74.00,44.00,54.80
96.00,76.00,63.00,75.50
98.00,80.00,93.00,91.90
73.00,40.00,64.00,61.90
95.00,45.00,97.00,86.00
43.00,84.00,42.00,50.70
58.00,59.00,80.00,69.20
81.00,53.00,72.00,70.90
84.00,40.00,68.00,67.20
75.00,76.00,83.00,79.20
70.00,79.00,58.00,65.80
71.00,67.00,90.00,79.70
69.00,70.00,91.00,80.20
97.00,62.00,51.00,67.00
53.00,70.00,58.00,58.90
90.00,60.00,68.00,73.00
86.00,49.00,90.00,80.60
60.00,89.00,94.00,82.80
54.00,48.00,42.00,46.80
69.00,65.00,87.00,77.20
82.00,66.00,53.00,64.30
95.00,43.00,90.00,82.10
83.00,72.00,82.00,80.30
87.00,62.00,49.00,63.00
68.00,57.00,63.00,63.30
94.00,45.00,49.00,61.70
70.00,57.00,68.00,66.40
83.00,49.00,83.00,76.20
61.00,66.00,48.00,55.50
55.00,89.00,80.00,74.30
40.00,58.00,66.00,56.60
95.00,64.00,54.00,68.30
55.00,67.00,49.00,54.40
58.00,84.00,75.00,71.70
78.00,49.00,87.00,76.70
44.00,69.00,51.00,52.50
42.00,53.00,41.00,43.70
51.00,64.00,82.00,69.10
64.00,40.00,54.00,54.20
76.00,77.00,45.00,60.70
64.00,75.00,55.00,61.70
43.00,89.00,94.00,77.70
46.00,96.00,60.00,63.00
71.00,66.00,48.00,58.50
72.00,74.00,89.00,80.90
40.00,70.00,85.00,68.50
82.00,84.00,94.00,88.40
58.00,71.00,81.00,72.10
93.00,57.00,50.00,64.30
61.00,56.00,71.00,65.00
54.00,54.00,61.00,57.50
46.00,97.00,48.00,57.20
46.00,66.00,97.00,75.50
89.00,69.00,44.00,62.50
78.00,71.00,96.00,85.60
53.00,40.00,76.00,61.90
46.00,86.00,57.00,59.50
91.00,71.00,63.00,73.00
44.00,75.00,40.00,48.20
52.00,44.00,44.00,46.40
74.00,46.00,63.00,62.90
97.00,74.00,72.00,79.90
87.00,93.00,64.00,76.70
93.00,47.00,48.00,61.30
98.00,73.00,66.00,77.00
56.00,86.00,45.00,56.50
69.00,46.00,84.00,71.90
70.00,71.00,50.00,60.20
41.00,42.00,84.00,62.70
80.00,59.00,92.00,81.80
56.00,81.00,61.00,63.50
66.00,58.00,78.00,70.40
85.00,89.00,83.00,84.80
72.00,88.00,91.00,84.70
66.00,44.00,45.00,51.10
81.00,78.00,56.00,67.90
64.00,58.00,82.00,71.80
65.00,46.00,85.00,71.20
62.00,71.00,58.00,61.80
45.00,75.00,92.00,74.50
60.00,80.00,48.00,58.00
53.00,67.00,49.00,53.80
84.00,83.00,77.00,80.30
52.00,80.00,84.00,73.60
59.00,90.00,58.00,64.70
96.00,86.00,61.00,76.50
98.00,85.00,46.00,69.40
75.00,42.00,60.00,60.90
93.00,73.00,50.00,67.50
91.00,64.00,58.00,69.10
46.00,90.00,75.00,69.30
95.00,58.00,44.00,62.10
56.00,50.00,76.00,64.80
46.00,53.00,85.00,66.90
61.00,73.00,47.00,56.40
62.00,88.00,84.00,78.20
88.00,89.00,56.00,72.20
67.00,77.00,72.00,71.50
84.00,78.00,88.00,84.80
68.00,81.00,53.00,63.10
74.00,62.00,95.00,82.10
47.00,53.00,76.00,62.70
43.00,76.00,68.00,62.10
85.00,90.00,74.00,80.50
68.00,69.00,90.00,79.20
51.00,64.00,45.00,50.60
60.00,65.00,51.00,56.50
66.00,80.00,77.00,74.30
94.00,62.00,80.00,80.60
80.00,94.00,60.00,72.80
88.00,45.00,66.00,68.40
48.00,96.00,98.00,82.60
70.00,65.00,83.00,75.50
63.00,46.00,87.00,71.60
87.00,43.00,86.00,77.70
97.00,97.00,43.00,70.00
45.00,53.00,62.00,55.10
94.00,58.00,90.00,84.80
72.00,66.00,80.00,74.80
88.00,70.00,83.00,81.90
86.00,87.00,80.00,83.20
78.00,56.00,78.00,73.60
69.00,65.00,45.00,56.20
85.00,86.00,47.00,66.20
76.00,86.00,41.00,60.50
71.00,94.00,71.00,75.60
64.00,73.00,82.00,74.80
63.00,52.00,59.00,58.80
69.00,48.00,62.00,61.30
91.00,88.00,60.00,74.90
54.00,62.00,56.00,56.60
54.00,79.00,40.00,52.00
83.00,97.00,69.00,78.80
75.00,49.00,76.00,70.30
40.00,67.00,93.00,71.90
88.00,66.00,92.00,85.60
73.00,60.00,66.00,66.90
75.00,97.00,78.00,80.90
82.00,94.00,80.00,83.40
72.00,87.00,98.00,88.00
46.00,88.00,69.00,65.90
68.00,67.00,56.00,61.80
43.00,97.00,53.00,58.80
69.00,52.00,54.00,58.10
91.00,97.00,78.00,85.70
51.00,93.00,45.00,56.40
91.00,50.00,56.00,65.30
95.00,63.00,49.00,65.60
92.00,83.00,69.00,78.70
57.00,50.00,50.00,52.10
50.00,63.00,81.00,68.10
55.00,42.00,60.00,54.90
96.00,41.00,57.00,65.50
56.00,51.00,58.00,56.00
61.00,45.00,77.00,65.80
97.00,52.00,81.00,80.00
80.00,47.00,98.00,82.40
42.00,82.00,83.00,70.50
97.00,74.00,82.00,84.90
91.00,45.00,60.00,66.30
62.00,76.00,65.00,66.30
51.00,68.00,49.00,53.40
61.00,76.00,71.00,69.00
47.00,66.00,53.00,53.80
52.00,78.00,98.00,80.20
49.00,89.00,73.00,69.00
40.00,68.00,83.00,67.10
58.00,52.00,94.00,74.80
82.00,66.00,47.00,61.30
81.00,87.00,72.00,77.70
77.00,45.00,59.00,61.60
84.00,85.00,64.00,74.20
83.00,90.00,79.00,82.40
78.00,80.00,74.00,76.40
79.00,82.00,98.00,89.10
59.00,92.00,92.00,82.10
96.00,78.00,76.00,82.40
44.00,66.00,47.00,49.90
98.00,84.00,90.00,91.20
89.00,79.00,66.00,75.50
98.00,69.00,54.00,70.20
74.00,97.00,45.00,64.10
52.00,63.00,77.00,66.70
86.00,67.00,46.00,62.20
88.00,83.00,61.00,73.50
61.00,51.00,78.00,67.50
44.00,42.00,45.00,44.10
76.00,81.00,45.00,61.50
97.00,47.00,96.00,86.50
47.00,53.00,53.00,51.20
92.00,66.00,72.00,76.80
93.00,61.00,73.00,76.60
98.00,70.00,75.00,80.90
78.00,75.00,73.00,74.90
72.00,78.00,60.00,67.20
41.00,90.00,62.00,61.30
89.00,66.00,50.00,64.90
62.00,40.00,82.00,67.60
65.00,73.00,59.00,63.60
44.00,66.00,51.00,51.90
83.00,47.00,51.00,59.80
83.00,43.00,91.00,79.00
98.00,62.00,91.00,87.30
81.00,61.00,50.00,61.50
78.00,65.00,42.00,57.40
75.00,55.00,93.00,80.00
59.00,67.00,97.00,79.60
72.00,54.00,93.00,78.90
48.00,50.00,93.00,70.90
43.00,67.00,41.00,46.80
97.00,48.00,63.00,70.20
74.00,78.00,76.00,75.80
44.00,44.00,98.00,71.00
59.00,47.00,71.00,62.60
96.00,46.00,52.00,64.00
62.00,55.00,81.00,70.10
72.00,48.00,49.00,55.70
45.00,49.00,55.00,50.80
90.00,62.00,85.00,81.90
66.00,72.00,78.00,73.20
55.00,54.00,42.00,48.30
75.00,98.00,78.00,81.10
81.00,91.00,40.00,62.50
42.00,91.00,79.00,70.30
49.00,49.00,46.00,47.50
63.00,72.00,40.00,53.30
42.00,81.00,54.00,55.80
89.00,57.00,66.00,71.10
74.00,58.00,71.00,69.30
40.00,88.00,90.00,74.60
72.00,42.00,91.00,75.50
58.00,89.00,55.00,62.70
55.00,59.00,64.00,60.30
82.00,47.00,43.00,55.50
77.00,61.00,77.00,73.80
90.00,61.00,51.00,64.70
61.00,71.00,84.00,74.50
53.00,64.00,70.00,63.70
88.00,73.00,45.00,63.50
49.00,55.00,91.00,71.20
80.00,58.00,96.00,83.60
72.00,88.00,51.00,64.70
98.00,42.00,94.00,84.80
69.00,42.00,97.00,77.60
66.00,44.00,80.00,68.60
85.00,73.00,98.00,89.10
43.00,95.00,48.00,55.90
95.00,83.00,56.00,73.10
83.00,81.00,57.00,69.60
87.00,61.00,78.00,77.30
89.00,61.00,79.00,78.40
47.00,54.00,63.00,56.40
55.00,57.00,93.00,74.40
55.00,41.00,90.00,69.70
92.00,67.00,80.00,81.00
67.00,71.00,58.00,63.30
81.00,64.00,78.00,76.10
91.00,74.00,57.00,70.60
91.00,73.00,43.00,63.40
78.00,90.00,48.00,65.40
40.00,42.00,92.00,66.40
45.00,72.00,93.00,74.40
83.00,57.00,89.00,80.80
80.00,93.00,84.00,84.60
62.00,78.00,67.00,67.70
86.00,65.00,56.00,66.80
80.00,53.00,91.00,80.10
74.00,84.00,44.00,61.00
88.00,67.00,82.00,80.80
48.00,54.00,56.00,53.20
79.00,70.00,57.00,66.20
82.00,51.00,83.00,76.30
78.00,88.00,95.00,88.50
98.00,44.00,45.00,60.70
